ticker,name,market,delisting_date,reason,is_genuine
053070,트리니티,KOSDAQ,2009-06-03,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
039990,코아정보,KOSDAQ,2009-06-10,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
036270,헤쎄나,KOSDAQ,2009-06-17,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
036610,지디코프,KOSDAQ,2009-06-17,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
032390,KTF,KOSPI,2009-06-23,해산 사유 발생,Y
079340,하이럭스,KOSDAQ,2009-06-24,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
031800,ST&I,KOSDAQ,2009-07-01,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
052560,삼성수산,KOSDAQ,2009-07-01,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
063280,사이버패스,KOSDAQ,2009-07-08,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
006210,휴리프,KOSPI,2009-07-15,자본잠식(자본금의 50/100이상 잠식) 2년 계속,Y
016990,LG마이크론,KOSDAQ,2009-07-16,피흡수합병,N
042100,현대오토넷,KOSPI,2009-07-16,해산 사유 발생,Y
039490,키움증권,KOSDAQ,2009-08-03,유가증권시장 상장,N
038830,케이엠에스,KOSDAQ,2009-08-08,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
001370,FNC코오롱,KOSPI,2009-08-17,해산 사유 발생,Y
035950,케이알,KOSDAQ,2009-08-21,감사범위제한으로 인한 감사의견거절 및 계속기업 불확실성으로 인한 감사의견거절 사유해소 확인서 미제출,Y
044070,한서제약,KOSDAQ,2009-08-25,피흡수합병,N
046320,MTRON,KOSDAQ,2009-08-28,2회연속 자본잠식률 50%이상 및 자기자본 10억원 미만,Y
033880,블루멈,KOSDAQ,2009-09-04,"- 2회연속 자본잠식률 50% 이상
  - 2009.3.31 자본잠식률 50% 이상으로 관리종목 지정 후,
  최근 반기의 재무제표에 대한 감사인의 감사의견 거절",Y
035500,써니트렌드,KOSDAQ,2009-09-04,"-2회연속 자본잠식률 50%이상
 -2회연속 자기자본 10억원미만
 -자본잠식률 50%이상 및 자기자본 10억원미만으로 관리종목 지정후 최근 반기 재무제표에 대한 외부감사인의 감사의견 의견거절",Y
054650,뉴젠비아이티,KOSDAQ,2009-09-04,반기보고서 법정제출기한 익일부터 10일이내 반기검토(감사)보고서 미제출,Y
058550,네오리소스,KOSDAQ,2009-09-15,자본잠식률 50%이상 및 자기자본 10억원 미만으로 관리종목 지정 후 반기의 재무제표에 대한 감사의견 거절,Y
032570,카라반케이디이,KOSDAQ,2009-09-18,발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래 정지,Y
073710,씨디네트웍스,KOSDAQ,2009-09-23,상장폐지신청(2009.08.31),Y
044770,에이엠에스,KOSDAQ,2009-10-07,"자본전액잠식, 2반기 연속 자본잠식률 50%이상, 2반기 연속 자기자본 10억원 미만",Y
052640,제네시스,KOSDAQ,2009-10-07,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
066850,아이드림,KOSDAQ,2009-10-07,자본잠식률 50%이상으로 관리종목 지정 후 반기 재무제표에 대한 감사의견 거절,Y
076850,맥쿼리센트럴,KOSPI,2009-10-09,해산 사유 발생,Y
001950,남한제지,KOSPI,2009-10-15,자본잠식(자본금의 50/100이상 잠식) 2년 계속,Y
092970,거북선1호선박투자,KOSPI,2009-10-16,신청에 의한 상장폐지,Y
032560,황금에스티,KOSDAQ,2009-10-29,유가증권시장 상장,N
035010,소예,KOSDAQ,2009-11-03,최근 사업연도의 재무제표에 대한 감사인의 감사의견거절,Y
051530,굿이엠지,KOSDAQ,2009-11-03,주된 영업의 정지에 의한 상장폐지기준 해당,Y
014420,프로비타,KOSDAQ,2009-11-06,주된 영업의 정지에 의한 상장폐지기준 해당,Y
036660,플러스프로핏,KOSDAQ,2009-11-20,감사범위 제한에 따른 감사의견 거절,Y
085680,모빌탑,KOSDAQ,2009-11-25,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
045380,더존디지털,KOSDAQ,2009-12-09,피흡수합병,N
062730,케너텍,KOSDAQ,2009-12-23,회생절차폐지결정사유 및 당해 코스닥시장상장법인의 계속기업 가능성 유무를 고려한 결과  상장폐지기준에 해당한다고 결정,Y
015940,LG데이콤,KOSPI,2010-01-15,해산 사유 발생,Y
045820,LG파워콤,KOSPI,2010-01-15,해산 사유 발생,Y
000610,제일화재해상보험,KOSPI,2010-01-20,해산 사유 발생,Y
083120,동북아9호,KOSPI,2010-01-20,신청에 의한 상장폐지,Y
037510,굿라이프10-MF,KOSDAQ,2010-01-26,자본시장과금융투자업에관한법률 제202조제1항에 의한 해산사유에 해당하는 경우,Y
047940,비엔디,KOSDAQ,2010-01-29,당해 코스닥시장상장법인의 계속성 및 경영의 투명성 등을 종합적으로 고려한 결과 상장폐지기준에 해당한다고 결정,Y
080140,디보스,KOSDAQ,2010-02-02,자본잠식률 50%이상사유로 관리종목지정후 반기 감사의견 부적정,Y
037830,글로포스트,KOSDAQ,2010-02-09,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
045400,이롬텍,KOSDAQ,2010-02-11,"정기보고서 미제출로 관리종목 지정후 법정제출기한내 사업보고서 미제출, 2회 연속 정기주주총회 미개최 또는 재무제표 미승인, 자본전액잠식",Y
031960,동산진흥,KOSDAQ,2010-02-20,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정",Y
067950,티이씨,KOSDAQ,2010-02-20,당해 코스닥시장상장법인의 계속성 및 경영의 투명성 등을 종합적으로 고려한 결과 상장폐지기준에 해당한다고 결정,Y
078700,신지소프트,KOSDAQ,2010-02-27,시가총액 40억원 미달,Y
015050,비전하이테크,KOSDAQ,2010-03-09,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
041800,코디콤,KOSDAQ,2010-03-09,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
056850,코어비트,KOSDAQ,2010-03-09,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
008320,한국기술산업,KOSPI,2010-03-11,감사의견 의견거절,Y
017010,제너비오믹스,KOSDAQ,2010-03-26,- 주된 영업이 정지되어 코스닥시장상장규정 제38조제2항제1호(삭제 ‘09.12.2)의 상장폐지기준 해당 / 기업의 계속성 및 경영의 투명성 등을 종합적으로 고려한 결과 코스닥시장상장규정 제38조제2항제5호라목(신설 ‘09.12.2)의 상장폐지기준 해당,Y
084810,아이알디,KOSDAQ,2010-04-01,당해 코스닥시장상장법인의 계속성 및 경영의 투명성 등을 종합적으로 고려한 결과 상장폐지기준에 해당한다고 결정,Y
054020,GK파워,KOSDAQ,2010-04-03,최종부도,Y
017050,스타맥스,KOSDAQ,2010-04-05,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
045880,유티엑스,KOSDAQ,2010-04-10,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정,Y
008340,코레스,KOSDAQ,2010-04-13,자본전액잠식,Y
015170,중앙바이오텍,KOSDAQ,2010-04-13,자본전액잠식,Y
032030,일공공일안경,KOSDAQ,2010-04-13,자본전액잠식,Y
046350,에듀아크,KOSDAQ,2010-04-13,최근 3사업연도 연속 자기자본 대비 50% 초과 법인세 비용차감전계속사업손실 발생,Y
051810,모보,KOSDAQ,2010-04-13,최근 3사업연도 연속 자기자본 50%초과 법인세비용차감전 계속사업손실 등,Y
060670,유퍼트,KOSDAQ,2010-04-13,자본전액잠식,Y
064060,사이노젠,KOSDAQ,2010-04-13,자본전액잠식,Y
079560,모젬,KOSDAQ,2010-04-13,최근 3사업연도 연속 자기자본 대비 50% 초과 법인세 비용차감전계속사업손실 발생,Y
108070,삼성디지털이미징,KOSPI,2010-04-14,해산 사유 발생,Y
001600,서광건설산업,KOSPI,2010-04-15,자본전액잠식,Y
004820,조인에너지,KOSPI,2010-04-15,자본전액잠식,Y
017300,에이치비이에너지,KOSPI,2010-04-15,자본전액잠식,Y
034660,제넥셀,KOSDAQ,2010-04-15,감사범위제한으로 인한 감사의견 거절,Y
065340,쓰리디월드,KOSDAQ,2010-04-15,감사의견거절(감사범위제한),Y
033260,쌈지,KOSDAQ,2010-04-17,최종부도 발생,Y
038690,에이스일렉,KOSDAQ,2010-04-17,감사의견거절(감사범위제한),Y
048130,에스피코프,KOSDAQ,2010-04-20,최종부도 발생,Y
012420,메리츠종금,KOSPI,2010-04-21,해산 사유 발생,Y
053440,성우몰드,KOSDAQ,2010-04-21,상장폐지신청('10.3.29),Y
002540,고제,KOSPI,2010-04-23,감사의견 의견거절,Y
033190,폴켐,KOSDAQ,2010-04-23,사업보고서 법정제출기한 익일부터 10일이내 미제출,Y
045290,포네이처,KOSDAQ,2010-04-23,사업보고서 법정제출기한 익일부터 10일이내 미제출,Y
076090,테이크시스템,KOSDAQ,2010-04-23,감사의견거절(감사범위제한),Y
031440,신세계푸드,KOSDAQ,2010-04-29,유가증권시장 상장,N
020070,에버리소스,KOSDAQ,2010-05-01,감사범위제한 및 계속기업존속능력에 대한 불확실성으로 인한 감사의견거절,Y
035710,CL,KOSDAQ,2010-05-01,감사범위제한으로 인한 감사의견거절,Y
037110,JS,KOSDAQ,2010-05-01,감사의견거절(감사범위제한),Y
078670,아구스,KOSDAQ,2010-05-01,감사의견거절(감사범위제한 및 계속기업 존속 불확실),Y
012090,성원건설,KOSPI,2010-05-03,감사의견 의견거절,Y
024870,유성티에스아이,KOSPI,2010-05-03,감사의견 의견거절,Y
069470,제로원인터랙티브,KOSPI,2010-05-03,감사의견 의견거절,Y
041030,이루넷,KOSDAQ,2010-05-05,감사범위제한으로 인한 감사의견 거절,Y
065410,지엔텍홀딩스,KOSDAQ,2010-05-05,감사의견거절(감사범위제한 및 계속기업 존속 불확실),Y
030390,쏠라엔텍,KOSDAQ,2010-05-08,감사의견거절(감사범위제한 및 계속기업 존속 불확실),Y
041320,보홍,KOSDAQ,2010-05-08,감사의견거절(감사범위제한),Y
041630,인젠,KOSDAQ,2010-05-08,감사범위제한으로 인한 의견거절,Y
053470,오페스,KOSDAQ,2010-05-08,감사범위제한으로 인한 감사의견 거절,Y
057100,하이스마텍,KOSDAQ,2010-05-08,감사의견거절(감사범위제한),Y
058480,해원에스티,KOSDAQ,2010-05-08,감사범위제한으로 인한 감사의견거절,Y
074140,엑스로드,KOSDAQ,2010-05-08,감사범위제한으로 인한 의견거절,Y
085990,단성일렉트론,KOSDAQ,2010-05-08,감사의견거절(감사범위제한),Y
007490,태창기업,KOSPI,2010-05-13,감사의견 의견거절,Y
018410,현대금속,KOSPI,2010-05-13,감사의견 의견거절,Y
067850,바이나믹,KOSDAQ,2010-05-19,당해 코스닥시장상장법인의 계속성 및 경영의 투명성 등을 종합적으로 고려한 결과 상장폐지기준에 해당한다고 결정,Y
011400,케이씨오에너지,KOSPI,2010-05-20,최종부도발생,Y
023670,알이엔,KOSDAQ,2010-06-17,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
068770,선우중공업,KOSDAQ,2010-06-17,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
066300,샤인시스템,KOSDAQ,2010-06-29,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
066930,에스디,KOSDAQ,2010-06-29,상장폐지신청('10.06.01),Y
084240,동북아15호,KOSPI,2010-07-13,신청에 의한 상장폐지,Y
027840,한국고덴시,KOSPI,2010-07-14,해산 사유 발생,Y
036850,나리지*온,KOSDAQ,2010-07-14,피흡수합병,N
035830,메카포럼,KOSDAQ,2010-07-16,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
114410,현대푸드,KOSPI,2010-07-16,해산 사유 발생,Y
033920,무학,KOSDAQ,2010-07-20,유가증권시장 상장,N
047710,액티투오,KOSDAQ,2010-07-21,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
011050,케드콤,KOSPI,2010-07-22,감사의견 의견거절,Y
018890,모라리소스,KOSDAQ,2010-07-22,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의  건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
012580,톰보이,KOSPI,2010-07-30,최종부도발생,Y
041550,쎄라텍,KOSDAQ,2010-08-25,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
058690,퓨쳐인포넷,KOSDAQ,2010-08-26,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정,Y
089240,네오세미테크,KOSDAQ,2010-09-03,감사의견거절(감사범위 제한),Y
041450,인네트,KOSDAQ,2010-09-14,최종부도 발생,Y
033030,지오엠씨,KOSDAQ,2010-09-25,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
035400,브이에스에스티,KOSDAQ,2010-10-01,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정,Y
055250,다휘,KOSDAQ,2010-10-01,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
058900,투미비티,KOSDAQ,2010-10-12,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
084160,골든경매일호,KOSPI,2010-10-15,해산 사유 발생,Y
013650,데코,KOSDAQ,2010-10-19,피흡수합병,N
052970,올리브나인,KOSDAQ,2010-10-20,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
080410,동북아6호,KOSPI,2010-10-25,신청에 의한 상장폐지,Y
030790,동양시스템즈,KOSDAQ,2010-11-02,유가증권시장 상장,N
070080,하이드로젠파워,KOSDAQ,2010-11-06,최종부도,Y
048510,테스텍,KOSDAQ,2010-11-10,최근 사업연도말 기준으로 자본잠식률 100분의 50 이상 및 자기자본 10억원 미만의 사유로 관리종목으로 지정된 후 최근 반기말 외부감사인의 감사보고서상 계속기업 존속능력에 대한 불확실성으로 인한 의견거절 발생,Y
044640,동부CNI,KOSDAQ,2010-11-22,피흡수합병,N
048140,태광이엔시,KOSDAQ,2010-11-25,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
078420,동북아1호,KOSPI,2010-11-29,신청에 의한 상장폐지,Y
047450,이앤텍,KOSDAQ,2010-11-30,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
101380,거북선2호,KOSPI,2010-12-03,신청에 의한 상장폐지,Y
102000,거북선3호,KOSPI,2010-12-03,신청에 의한 상장폐지,Y
052210,엠씨티티코어,KOSDAQ,2010-12-04,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
088010,동북아21호선박투자,KOSPI,2010-12-28,존속기간 만료,Y
086720,코크렙7호,KOSPI,2010-12-29,존속기간 만료,Y
082110,동북아8호,KOSPI,2011-01-04,종목별 상장폐지신청,Y
094950,지비베트남1,KOSPI,2011-01-05,해산 사유 발생,Y
088020,네이쳐글로벌,KOSDAQ,2011-01-08,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
051820,아이피에스,KOSDAQ,2011-01-14,피흡수합병,N
084450,세실,KOSDAQ,2011-02-10,감사의견거절(범위제한 및 계속기업 존속 불확실성),Y
046240,에스브이에이치,KOSDAQ,2011-02-12,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
009720,한국전기초자,KOSPI,2011-02-16,신청에 의한 상장폐지,Y
032380,핸디소프트,KOSDAQ,2011-03-03,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
037150,CJ인터넷,KOSDAQ,2011-03-22,씨제이이앤엠(주)에 피흡수합병,N
045710,온미디어,KOSPI,2011-03-22,해산 사유 발생,Y
056200,엠넷미디어,KOSDAQ,2011-03-22,씨제이이앤엠(주)에 피흡수합병,N
005280,부산은행,KOSPI,2011-03-30,지주회사의 완전자회사화(지주회사 신규상장),N
019120,경윤하이드로,KOSDAQ,2011-04-06,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
030030,중앙디자인,KOSDAQ,2011-04-13,자본전액잠식,Y
031990,대선조선,KOSDAQ,2011-04-13,자본전액잠식 등,Y
043680,스톰이앤에프,KOSDAQ,2011-04-13,자본전액잠식 등,Y
048640,엠엔에프씨,KOSDAQ,2011-04-13,자본전액잠식 등,Y
005350,봉신,KOSPI,2011-04-15,자본전액잠식,Y
013240,셀런,KOSPI,2011-04-15,자본전액잠식,Y
060750,제이콤,KOSDAQ,2011-04-16,최종부도 발생,Y
032290,알티전자,KOSDAQ,2011-04-23,사업보고서 법정제출기한 익일부터 10일 이내 미제출,Y
037020,한와이어리스,KOSDAQ,2011-04-23,사업보고서 법정제출기한 익일부터 10일이내 미제출,Y
049690,포휴먼,KOSDAQ,2011-04-23,사업보고서 법정제출기한 익일부터 10일이내 미제출,Y
016160,오라바이오틱스,KOSPI,2011-04-26,공시서류 미제출(사업보고서) 후 10일이내 미제출,Y
017160,세븐코스프,KOSDAQ,2011-04-29,감사의견거절(감사범위제한 및 계속기업으로서의 존속능력에 대한 불확실성),Y
019430,넥서스투자,KOSDAQ,2011-04-29,감사의견거절(감사범위제한),Y
039040,유니텍전자,KOSDAQ,2011-04-29,감사의견거절(감사범위 제한 및 계속기업으로서의 존속능력에 대한 불확실성),Y
043630,지앤알,KOSDAQ,2011-04-29,감사의견거절(감사범위 제한 및 계속기업으로서의 존속능력에 대한 불확실성),Y
054150,뉴젠아이씨티,KOSDAQ,2011-04-29,감사의견거절(감사범위제한),Y
054170,엔빅스,KOSDAQ,2011-04-29,감사의견거절(감사범위 제한),Y
088810,맥스브로,KOSDAQ,2011-04-29,감사의견거절(감사범위 제한 및 계속기업으로서의 존속능력에 대한 불확실성),Y
030420,디패션,KOSDAQ,2011-05-07,감사의견 부적정,Y
033850,지노시스템,KOSDAQ,2011-05-07,감사의견거절(감사범위제한),Y
038710,BRN사이언스,KOSDAQ,2011-05-07,감사의견거절(계속기업으로서의 존속능력에 대한 불확실성),Y
072530,나이스메탈,KOSDAQ,2011-05-07,감사의견거절(감사범위 제한 및 계속기업으로서의 존속능력에 대한 불확실성),Y
014590,티엘씨레저,KOSPI,2011-05-13,감사의견 의견거절,Y
017170,훈영,KOSPI,2011-05-13,감사의견 의견거절,Y
004620,캠브리지코오롱,KOSPI,2011-05-17,해산 사유 발생,Y
005270,대구은행,KOSPI,2011-06-07,지주회사의 완전자회사화(지주회사 신규상장),N
031950,에듀패스,KOSDAQ,2011-06-09,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
039350,헤파호프,KOSDAQ,2011-06-16,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
052510,에코솔루션,KOSDAQ,2011-06-16,감사의견거절(감사범위 제한 및 계속기업으로서의 존속능력에 대한 불확실성),Y
105380,다산리츠,KOSPI,2011-06-24,감사의견 의견거절,Y
034600,글로웍스,KOSDAQ,2011-06-29,자본잠식률 50%이상으로 관리종목 지정 후 반기 재무제표에 대한 감사의견 거절,Y
016510,현대DSF,KOSPI,2011-07-18,해산 사유 발생,Y
022520,코오롱아이넷,KOSDAQ,2011-07-19,유가증권시장 상장,N
050640,이룸지엔지,KOSDAQ,2011-08-20,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",Y
036550,에이스디지텍,KOSDAQ,2011-08-22,피흡수합병,N
078520,에이블씨엔씨,KOSDAQ,2011-09-07,유가증권시장 상장,N
047600,세계투어,KOSDAQ,2011-09-09,자본잠식률 50% 이상으로 관리종목 지정 후 반기보고서 법정제출기한 익일부터 10일이내 반기검토(감사)보고서 미제출,Y
066340,케이에스알,KOSDAQ,2011-09-09,자본잠식률 50% 이상으로 관리종목 지정 후 반기보고서 법정제출기한 익일부터 10일 이내 반기 검토(감사)보고서 미제출,Y
023020,동양매직,KOSDAQ,2011-09-14,피흡수합병,N
036840,히스토스템,KOSDAQ,2011-09-15,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성등을 종합적으로 고려하여 상장폐지가  필요하다고 인정",Y
052880,큐앤에스,KOSDAQ,2011-09-23,상장폐지사유 발생,Y
081090,씨모텍,KOSDAQ,2011-09-23,감사의견거절(감사범위 제한 및 계속기업으로서의 존속능력에 대한 불확실성) 등,Y
103150,하이트맥주,KOSPI,2011-09-26,해산 사유 발생,Y
042870,에코페트로시스템,KOSDAQ,2011-10-06,감사의견거절(감사범위 제한 및 계속기업으로서의 존속능력에 대한 불확실성),Y
054010,선팩테크,KOSDAQ,2011-10-06,감사의견거절(감사범위 제한 및 계속기업으로서의 존속능력에 대한 불확실성),Y
037700,토자이홀딩스,KOSDAQ,2011-10-12,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
024100,제일저축은행,KOSPI,2011-10-14,자본전액잠식,Y
026540,제일창투,KOSDAQ,2011-10-14,감사의견거절(감사범위제한),Y
040180,대양글로벌,KOSDAQ,2011-10-25,감사의견거절(감사범위 제한),Y
037550,클라스타,KOSDAQ,2011-10-26,"자본잠식률 50% 이상으로 관리종목 지정 후, 최근 반기의 재무제표에 대한 감사인의 감사의견 거절",Y
039130,하나투어,KOSDAQ,2011-11-01,유가증권시장 상장,N
950030,네프로아이티,KOSDAQ,2011-11-05,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
052810,아시아미디어홀딩스,KOSDAQ,2011-11-22,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
094520,맵스베트남1,KOSPI,2011-11-24,신청에 의한 상장폐지,Y
037540,네스테크,KOSDAQ,2011-11-26,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
900020,코웰이홀딩스,KOSDAQ,2011-11-26,상장폐지신청('11.10.27),Y
026220,에스티씨라이프,KOSDAQ,2011-11-29,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
054120,더체인지,KOSDAQ,2011-12-15,피흡수합병,N
090090,디앤샵,KOSDAQ,2011-12-15,피흡수합병,N
025970,알덱스,KOSDAQ,2011-12-20,피흡수합병,N
025340,그린기술투자,KOSDAQ,2011-12-28,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
061140,엘앤피아너스,KOSDAQ,2011-12-28,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 결정",Y
022520,코오롱아이넷,KOSPI,2012-01-11,해산 사유 발생,Y
032930,에이스앤파트너스,KOSDAQ,2012-01-18,피흡수합병,N
061050,지앤디윈텍,KOSDAQ,2012-01-20,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
037380,에이원마이크로,KOSDAQ,2012-02-01,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
046720,엔하이테크,KOSDAQ,2012-02-01,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
093820,한국유전15-1,KOSPI,2012-02-01,해산 사유 발생,Y
088960,씨티엘테크,KOSDAQ,2012-02-08,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
114130,거북선5호,KOSPI,2012-03-02,신청에 의한 상장폐지,Y
114140,거북선6호,KOSPI,2012-03-02,신청에 의한 상장폐지,Y
134000,거북선7호,KOSPI,2012-03-02,신청에 의한 상장폐지,Y
037320,시노펙스그린테크,KOSDAQ,2012-03-19,피흡수합병,N
015390,엘앤씨피,KOSDAQ,2012-04-13,감사의견거절(감사범위제한),Y
042340,대국,KOSDAQ,2012-04-13,최근3사업연도중2사업연도자기자본 50%초과법인세비용차감전손실발생,Y
056010,아이스테이션,KOSDAQ,2012-04-13,자본전액잠식 등,Y
056710,미리넷,KOSDAQ,2012-04-13,자본전액잠식,Y
089480,평산,KOSDAQ,2012-04-13,감사의견거절(감사범위제한),Y
094700,미성포리테크,KOSDAQ,2012-04-13,자본전액잠식,Y
002670,미주제강,KOSDAQ,2012-04-17,발행한 어음 또는 수표가 주거래은행에 의하여 최종부도로 결정되거나 거래은행에 의한 거래 정지,Y
052350,코아에스앤아이,KOSDAQ,2012-04-17,감사의견거절(감사범위 제한),Y
101790,케이알제2호,KOSPI,2012-04-17,자본잠식(자본금의 50/100이상 잠식) 2년 계속,Y
098150,한국아태특별,KOSPI,2012-04-23,해산 사유 발생,Y
045470,에이프로테크놀로지,KOSDAQ,2012-04-24,사업보고서 법정제출기한 익일부터 10일 이내 미제출 등,Y
068630,에피밸리,KOSDAQ,2012-04-24,사업보고서 법정제출기한 익일부터 10일 이내 미제출,Y
015200,비앤비성원,KOSDAQ,2012-05-01,감사의견거절(감사범위제한),Y
040740,아인스M&M,KOSDAQ,2012-05-01,감사의견거절(감사범위 제한 및 계속기업존속 불확실성),Y
050470,CT&T,KOSDAQ,2012-05-01,감사 의견거절(감사범위 제한),Y
