ticker,name,market,delisting_date,reason,is_genuine
163430,디피코,KONEX,2024-06-18,'22사업연도 감사의견 의견거절 및 '23사업연도 사업보고서 미제출,Y
006580,대양제지,KOSDAQ,2024-06-21,상장폐지 신청('24.05.17),Y
034230,파라다이스,KOSDAQ,2024-06-24,유가증권시장 상장,N
107640,한중엔시에스,KONEX,2024-06-24,코스닥시장 이전상장,N
058530,파나케이아,KOSDAQ,2024-06-25,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
388800,유진스팩7호,KOSDAQ,2024-07-02,상장예비심사청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
003410,쌍용씨앤이,KOSPI,2024-07-09,지주회사(최대주주등)의 완전자회사화 등,N
181340,이즈미디어,KOSDAQ,2024-07-10,감사범위 제한,Y
136510,스마트솔루션즈,KOSDAQ,2024-07-25,감사의견 거절,Y
400840,하이제7호스팩,KOSDAQ,2024-07-26,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
065560,녹원씨엔아이,KOSDAQ,2024-07-29,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
299670,에스엠비나,KONEX,2024-08-16,지정자문인 선임계약 해지 후 30일 이내 미체결(2024.8.1 限),Y
258250,셀젠텍,KONEX,2024-08-30,지정자문인 선임계약 해지 후 30일 이내 미체결(2024.8.16 限),Y
430230,하나금융24호스팩,KOSDAQ,2024-09-03,피흡수합병(스팩소멸합병),N
089530,에이티세미콘,KOSDAQ,2024-09-06,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,Y
119860,커넥트웨이브,KOSDAQ,2024-09-24,타법인의 완전자회사로 편입,N
436610,한국제11호스팩,KOSDAQ,2024-09-27,피흡수합병(스팩소멸합병),N
053590,한국테크놀로지,KOSDAQ,2024-10-07,해산사유 발생(파산선고),Y
286000,씨엔티드림,KONEX,2024-10-07,외부감사인의 감사의견 의견거절,Y
282690,동아타이어,KOSPI,2024-10-08,해산 사유 발생,N
164060,이루다,KOSDAQ,2024-10-22,피흡수합병,N
044990,에이치엔에스하이텍,KONEX,2024-10-25,코스닥시장 이전상장,N
263540,어스앤에어로스페이스,KOSDAQ,2024-11-06,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
287410,제이시스메디칼,KOSDAQ,2024-11-07,타법인의 완전자회사로 편입,N
062860,티엘아이,KOSDAQ,2024-11-14,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
421800,교보12호스팩,KOSDAQ,2024-11-19,피흡수합병(스팩소멸합병),N
438220,대신밸런스제13호스팩,KOSDAQ,2024-11-20,피흡수합병(스팩소멸합병),N
138580,비즈니스온,KOSDAQ,2024-11-22,타법인의 완전자회사로 편입,N
415580,상상인제3호스팩,KOSDAQ,2024-12-04,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
115390,락앤락,KOSPI,2024-12-09,지주회사(최대주주등)의 완전자회사화 등,N
419700,이브이파킹서비스,KONEX,2024-12-12,지정자문인 선임계약 해지 후 30일 이내 미체결('24.11.28限),Y
430460,한화플러스제3호스팩,KOSDAQ,2024-12-13,피흡수합병(스팩소멸합병),N
418170,하나금융22호스팩,KOSDAQ,2024-12-19,피흡수합병(스팩소멸합병),N
080000,에스엔유,KOSDAQ,2024-12-20,피흡수합병,N
176750,듀켐바이오,KONEX,2024-12-20,코스닥시장 이전상장,N
214310,에스엘에너지,KOSDAQ,2024-12-23,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
406760,하나금융21호스팩,KOSDAQ,2024-12-26,피흡수합병(스팩소멸합병),N
900280,골든센츄리,KOSDAQ,2025-01-08,"사업보고서, 반기보고서 또는 분기보고서 미제출로 상장규정 제53조제1항제6호에 따라 관리종목으로 지정된 상태에서 공시규정 제19조제1항에 따른 사업보고서, 반기보고서 또는 분기보고서를 법정제출기한내 미제출",Y
412930,미래에셋비전스팩1호,KOSDAQ,2025-01-21,피흡수합병(스팩소멸합병),N
424140,케이비제21호스팩,KOSDAQ,2025-02-04,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
422040,엔에이치스팩23호,KOSDAQ,2025-02-10,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,Y
425290,삼성스팩6호,KOSDAQ,2025-02-11,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,Y
160600,이큐셀,KOSDAQ,2025-02-14,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
299910,애닉,KOSDAQ,2025-02-14,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
078940,퀀타피아,KOSDAQ,2025-02-19,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
376190,LB루셈,KOSDAQ,2025-02-21,피흡수합병,N
034300,신세계건설,KOSPI,2025-02-24,지주회사(최대주주등)의 완전자회사화 등,N
446600,카이바이오텍,KONEX,2025-02-25,지정자문인 선임계약 해지 후 30일 이내 미체결('25.2.11限),Y
413600,키움제6호스팩,KOSDAQ,2025-02-28,피흡수합병(스팩소멸합병),N
268600,셀리버리,KOSDAQ,2025-03-07,감사의견 거절(감사범위 제한 및 계속기업 가정 불확실성),Y
433530,키움제7호스팩,KOSDAQ,2025-03-07,피흡수합병(스팩소멸합병),N
430700,유안타제9호스팩,KOSDAQ,2025-03-17,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
038340,MIT,KOSDAQ,2025-03-28,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
458320,KB제26호스팩,KOSDAQ,2025-03-28,피흡수합병(스팩소멸합병),N
214870,한울BnC,KOSDAQ,2025-03-31,감사의견 거절(감사범위 제한 및 계속기업가정 불확실성),Y
168490,한국패러랠,KOSPI,2025-04-01,해산 사유 발생,N
418210,신한제10호스팩,KOSDAQ,2025-04-04,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
448900,한국피아이엠,KONEX,2025-04-04,코스닥시장 이전상장,N
477530,한국제14호스팩,KOSDAQ,2025-04-29,피흡수합병(스팩소멸합병),N
258540,에스엘테라퓨틱스,KONEX,2025-05-07,감사의견 의견거절,Y
435380,유안타제10호스팩,KOSDAQ,2025-05-14,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
457390,대신밸런스제15호스팩,KOSDAQ,2025-05-15,피흡수합병(스팩소멸합병),N
435870,SK증권제8호스팩,KOSDAQ,2025-05-16,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
456440,DB금융스팩11호,KOSDAQ,2025-05-16,피흡수합병(스팩소멸합병),N
435620,하나금융25호스팩,KOSDAQ,2025-05-26,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,Y
437780,엔에이치스팩24호,KOSDAQ,2025-05-26,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
012600,청호ICT,KOSPI,2025-05-27,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
283100,노보믹스,KONEX,2025-05-28,외부감사인의 감사의견 의견거절,Y
439250,삼성스팩7호,KOSDAQ,2025-06-02,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
439730,IBKS제20호스팩,KOSDAQ,2025-06-02,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
438580,엔에이치스팩25호,KOSDAQ,2025-06-11,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
029960,코엔텍,KOSDAQ,2025-06-16,타법인의 완전자회사로 편입,N
468510,삼성스팩9호,KOSDAQ,2025-06-17,피흡수합병(스팩소멸합병),N
071460,위니아,KOSDAQ,2025-06-18,감사의견 거절(감사범위 제한 및 계속기업가정 불확실성),Y
072520,제넨바이오,KOSDAQ,2025-06-18,감사의견 거절(감사범위 제한 및 계속기업 가정 불확실성),Y
226440,한송네오텍,KOSDAQ,2025-06-19,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
323230,엠에프엠코리아,KOSDAQ,2025-06-19,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
388610,지에프씨생명과학,KONEX,2025-06-30,코스닥시장 이전상장,N
439410,엔에이치스팩26호,KOSDAQ,2025-07-08,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,Y
442130,유진스팩9호,KOSDAQ,2025-07-09,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,Y
476470,KB제28호스팩,KOSDAQ,2025-07-09,피흡수합병(스팩소멸합병),N
440790,교보13호스팩,KOSDAQ,2025-07-11,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,Y
442310,대신밸런스제14호스팩,KOSDAQ,2025-07-11,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,Y
000885,한화우,KOSPI,2025-07-14,(not in KIND — proxy date from last-CSV-date),Y
023460,CNH,KOSDAQ,2025-07-14,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
440820,엔에이치스팩27호,KOSDAQ,2025-07-21,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
950110,SBI핀테크솔루션즈,KOSDAQ,2025-07-24,상장폐지 신청('25.06.26),Y
445360,비엔케이제1호스팩,KOSDAQ,2025-07-28,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
049770,동원F&B,KOSPI,2025-07-31,지주회사(최대주주등)의 완전자회사화 등,N
445970,신영스팩9호,KOSDAQ,2025-08-01,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
289860,지슨,KONEX,2025-08-14,피흡수합병,N
000075,삼양홀딩스우,KOSPI,2025-08-19,(not in KIND — proxy date from last-CSV-date),Y
086460,큐러블,KONEX,2025-08-19,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
044060,조광ILI,KOSDAQ,2025-08-21,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
290380,대유,KOSDAQ,2025-08-21,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
430220,신영스팩8호,KOSDAQ,2025-08-22,피흡수합병(스팩소멸합병),N
019590,에스유앤피,KOSDAQ,2025-09-08,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
446190,미래에셋비전스팩2호,KOSDAQ,2025-09-09,피흡수합병(스팩소멸합병),N
024810,이화전기,KOSDAQ,2025-09-10,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
096040,이트론,KOSDAQ,2025-09-10,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
093230,이아이디,KOSPI,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
010420,한솔피엔에스,KOSPI,2025-09-25,지주회사(최대주주등)의 완전자회사화 등,N
005390,신성통상,KOSPI,2025-09-30,신청에 의한 상장폐지,Y
449020,유안타제13호스팩,KOSDAQ,2025-10-10,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
448740,삼성스팩8호,KOSDAQ,2025-10-14,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
446750,하나26호스팩,KOSDAQ,2025-10-16,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
442900,미래에셋드림스팩1호,KOSDAQ,2025-10-23,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
091090,세원이앤씨,KOSPI,2025-10-27,감사의견 의견거절 2년 계속,Y
454750,하나28호스팩,KOSDAQ,2025-10-27,피흡수합병(스팩소멸합병),N
448370,하나27호스팩,KOSDAQ,2025-11-13,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
442770,IBKS제21호스팩,KOSDAQ,2025-11-17,피흡수합병(스팩소멸합병),N
006390,한일현대시멘트,KOSPI,2025-11-21,해산 사유 발생,Y
014200,광림,KOSDAQ,2025-11-26,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
151910,퓨처코어,KOSDAQ,2025-11-26,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
102280,쌍방울,KOSPI,2025-11-28,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",Y
335890,비올,KOSDAQ,2025-12-10,상장폐지 신청('25.11.06),Y
010620,HD현대미포,KOSPI,2025-12-15,해산 사유 발생,Y
456700,길교이앤씨,KONEX,2025-12-16,피흡수합병,N
012210,삼미금속,KONEX,2025-12-29,IBKS제22호기업인수목적(주)와의 스팩소멸합병,N
266870,파워풀엑스,KONEX,2025-12-29,지정자문인 선임계약 해지 후 30일 이내 미체결('25.12.12限),Y
448760,IBKS제22호스팩,KOSDAQ,2025-12-29,피흡수합병(스팩소멸합병),N
054630,에이디칩스,KOSDAQ,2025-12-30,감사의견 거절(계속기업 존속능력 불확실성),Y
450140,코오롱모빌리티그룹,KOSPI,2026-01-07,지주회사(최대주주등)의 완전자회사화 등,N
111870,KH 미래물산,KOSDAQ,2026-01-14,감사의견 거절(감사범위 제한),Y
174880,장원테크,KOSDAQ,2026-01-14,감사의견 한정(감사범위 제한),Y
226360,KH 건설,KOSDAQ,2026-01-14,감사의견 거절(감사범위 제한),Y
308700,테크엔,KONEX,2026-01-14,지정자문인 선임계약 해지 후 30일 이내 미체결(2025.5.15限),Y
448830,미래에셋비전스팩3호,KOSDAQ,2026-01-14,피흡수합병(스팩소멸합병),N
478780,대신밸런스제18호스팩,KOSDAQ,2026-01-14,피흡수합병(스팩소멸합병),N
003560,아이에이치큐,KOSPI,2026-01-15,감사의견 의견거절 2년 계속,Y
033180,KH 필룩스,KOSPI,2026-01-15,감사의견 의견거절 2년 계속,Y
343090,HLB사이언스,KONEX,2026-01-16,피흡수합병,N
057880,푸른소나무,KOSDAQ,2026-01-22,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),Y
010600,웰바이오텍,KOSPI,2026-01-26,감사의견 의견거절 2년 계속,Y
042670,HD현대인프라코어,KOSPI,2026-01-26,해산 사유 발생,Y
150840,인트로메딕,KOSDAQ,2026-01-26,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
001140,국보,KOSPI,2026-01-27,감사의견 의견거절 2년 계속,Y
208340,파멥신,KOSDAQ,2026-01-27,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
495900,에이엠시지,KONEX,2026-01-27,상장폐지 신청,Y
446150,유안타제12호스팩,KOSDAQ,2026-01-28,합병상장예비심사청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
455250,KB제25호스팩,KOSDAQ,2026-01-28,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
450050,하이제8호스팩,KOSDAQ,2026-01-29,상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소,Y
454640,하나29호스팩,KOSDAQ,2026-02-04,상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소,Y
288490,나라소프트,KONEX,2026-02-09,지정자문인 선임계약 해지 후 30일 이내 미체결,Y
456490,교보14호스팩,KOSDAQ,2026-02-10,상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소,Y
019440,세아특수강,KOSPI,2026-02-12,지주회사(최대주주등)의 완전자회사화 등,N
052670,제일바이오,KOSDAQ,2026-02-23,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
341310,이앤에치,KONEX,2026-02-24,지정자문인 선임계약 해지 후 30일 이내 미체결('26.2.5限),Y
455910,SK증권제9호스팩,KOSDAQ,2026-03-04,합병상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날(2026.1.14)부터 1개월 이내 동 사유 미해소,Y
450940,유안타제14호스팩,KOSDAQ,2026-03-05,합병상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날(2026.1.20)부터 1개월 이내 동 사유 미해소,Y
222810,세토피아,KOSDAQ,2026-03-16,감사의견 거절(계속기업 존속능력 불확실성),Y
457940,SK증권제10호스팩,KOSDAQ,2026-03-16,합병상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날(2026.02.04)부터 1개월 이내 동 사유 미해소,Y
036180,지더블유바이텍,KOSDAQ,2026-03-17,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,Y
204630,스튜디오산타클로스,KOSDAQ,2026-03-18,감사의견 한정(감사범위 제한),Y
238170,엔에스엠,KONEX,2026-03-26,피흡수합병,N
008110,대동전자,KOSPI,2026-03-30,감사범위제한으로인한 감사의견한정 2년 계속,Y
458610,한국제12호스팩,KOSDAQ,2026-04-03,상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소,Y
473370,비엔케이제2호스팩,KOSDAQ,2026-04-03,피흡수합병(스팩소멸합병),N
444920,유안타제11호스팩,KOSDAQ,2026-04-06,상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소,Y
455310,한화플러스제4호스팩,KOSDAQ,2026-04-15,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
457630,대신밸런스제16호스팩,KOSDAQ,2026-04-15,상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소,Y
138490,코오롱ENP,KOSPI,2026-04-16,해산 사유 발생,Y
452670,상상인제4호스팩,KOSDAQ,2026-04-21,상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소,Y
152550,한국ANKOR유전,KOSPI,2026-05-04,해산 사유 발생,Y
452980,신한제11호스팩,KOSDAQ,2026-05-07,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,Y
139050,BF랩스,KOSDAQ,2026-05-08,감사의견 거절(감사범위 제한),Y
217620,선샤인푸드,KOSDAQ,2026-05-08,감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성),Y
